trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
29333,96,2016-10-11,Withdrawal,Remittance to Another Bank,2140,89593.50, ,Hypotecni bank,41707503
35679,115,2016-10-11,Withdrawal,Remittance to Another Bank,5110,29006.50,Household ,Trinity Bank,51975733
34966,112,2016-10-11,Withdrawal,Remittance to Another Bank,2051,26695.40,Household ,Kameron bank,41812431
894654,3050,2016-10-11,Withdrawal,Remittance to Another Bank,9716,58204.90,Household ,Kameron bank,72762232
499116,1701,2016-10-11,Credit,Credit in cash ,12819,66920.00,,,
499278,1701,2016-10-11,Withdrawal,Remittance to Another Bank,7571,59349.00,Household ,UniCredit Bank,99692040
498765,1699,2016-10-11,Withdrawal,Withdrawal in cash,200,24725.60,,,
555644,1891,2016-10-11,Withdrawal,Withdrawal in cash,570,29759.80,,,
554189,1887,2016-10-11,Credit,Credit in cash ,8412,39925.10,,,
640197,2186,2016-10-11,Credit,Electronic funds transfer,5492,23040.40,Old-age Pension,Max bank,28264111
1781364,6040,2016-10-11,Withdrawal,Remittance to Another Bank,2635,60431.50,Household ,Max bank,45750951
1781292,6040,2016-10-11,Credit,Credit in cash ,22065,63066.50,,,
451972,1536,2016-10-11,Withdrawal,Remittance to Another Bank,13204,23095.80,Household ,Bank Creditas,11303443
472938,1610,2016-10-11,Withdrawal,Remittance to Another Bank,6258,65254.60,Household ,Max bank,10384375
2103034,7123,2016-10-11,Withdrawal,Withdrawal in cash,17800,38623.50,,,
270036,925,2016-10-11,Withdrawal,Withdrawal in cash,1500,46655.80,,,
237659,813,2016-10-11,Credit,Electronic funds transfer,12154,43802.20,,Fio bank ,19537103
1076650,3678,2016-10-11,Withdrawal,Withdrawal in cash,6300,22997.30,,,0
1061936,3629,2016-10-11,Credit,Electronic funds transfer,15873,47932.90,,Hypotecni bank,68042999
1190762,4078,2016-10-11,Credit,Credit in cash ,23736,74846.80,,,
174572,588,2016-10-11,Credit,Credit in cash ,7634,34283.00,,,
132612,445,2016-10-11,Credit,Electronic funds transfer,18964,52999.50,,Czech export bank,80365901
673602,2302,2016-10-11,Credit,Credit in cash ,12537,28909.70,,,
671742,2293,2016-10-11,Withdrawal,Withdrawal in cash,1900,26589.30,,,
3284202,10911,2016-10-11,Withdrawal,Remittance to Another Bank,7312,53804.90,Household ,Air Bank ,70292973
538291,1831,2016-10-11,Credit,Electronic funds transfer,6480,7080.00,Old-age Pension,Air Bank ,75945204
1977911,6701,2016-10-11,Withdrawal,Withdrawal in cash,31400,54687.80,,,
392500,1334,2016-10-11,Withdrawal,Withdrawal in cash,6700,28987.00,,,
431878,1468,2016-10-11,Credit,Credit in cash ,500,500.00,,,
782152,2666,2016-10-11,Withdrawal,Remittance to Another Bank,1287,14995.30, ,Trinity Bank,41393333
353167,1200,2016-10-11,Withdrawal,Remittance to Another Bank,3156,65820.40,Insurance Payment,Trinity Bank,13788360
860703,2932,2016-10-11,Withdrawal,Remittance to Another Bank,7,69762.00, ,Fio bank ,33505654
860631,2932,2016-10-11,Withdrawal,Remittance to Another Bank,4,69758.00,Insurance Payment,Max bank,90010833
783757,2671,2016-10-11,Credit,Electronic funds transfer,2976,3376.00,,Air Bank ,27740109
826144,2814,2016-10-11,Withdrawal,Remittance to Another Bank,2627,19806.40,Household ,Fio bank ,14418357
3344881,11111,2016-10-11,Withdrawal,Remittance to Another Bank,4736,68623.70,Household ,J&T Bank ,17909336
1145923,3920,2016-10-11,Credit,Credit in cash ,48615,62015.00,,,
125579,423,2016-10-11,Withdrawal,Remittance to Another Bank,1942,15130.30,Household ,Max bank,78170078
154067,517,2016-10-11,Credit,Credit in cash ,23755,24855.00,,,
219634,747,2016-10-11,Credit,Credit in cash ,4009,26302.80,,,
117396,395,2016-10-11,Withdrawal,Withdrawal in cash,600,38763.00,,,
117934,396,2016-10-11,Withdrawal,Remittance to Another Bank,261,57194.70, ,Air Bank ,33896279
740449,2528,2016-10-11,Credit,Electronic funds transfer,4236,24223.70,Old-age Pension,Kameron bank,44526660
511274,1750,2016-10-11,Credit,Credit in cash ,24863,60036.30,,,
544639,1852,2016-10-11,Credit,Electronic funds transfer,3299,25551.90,,Bank Creditas,77745967
1263605,4321,2016-10-11,Withdrawal,Withdrawal in cash,9900,47739.10,,,
1657165,5622,2016-10-11,Credit,Credit in cash ,9450,45553.90,,,
1635357,5546,2016-10-11,Credit,Electronic funds transfer,25369,71137.10,,Raiffeisen bank,72397291
745330,2543,2016-10-11,Withdrawal,Withdrawal in cash,2900,24689.40,,,
1155472,3954,2016-10-11,Credit,Electronic funds transfer,6109,25436.00,Old-age Pension,Moneta Money Bank,60466706
1159880,3972,2016-10-11,Credit,Credit in cash ,900,900.00,,,
754835,2576,2016-10-11,Credit,Credit in cash ,17194,82641.10,,,
754314,2574,2016-10-11,Withdrawal,Remittance to Another Bank,9546,23106.80,Household ,Bank Creditas,61405271
789851,2694,2016-10-11,Withdrawal,Remittance to Another Bank,3532,45637.20,Household ,Bank Creditas,95437645
1136722,3883,2016-10-11,Withdrawal,Withdrawal in cash,1600,25016.10,,,
1135763,3882,2016-10-11,Credit,Electronic funds transfer,3246,25324.70,,Moneta Money Bank,64650767
1272412,4352,2016-10-11,Credit,Credit in cash ,24269,70264.60,,,
294778,1006,2016-10-11,Withdrawal,Remittance to Another Bank,33,28077.70, ,Raiffeisen bank,51874184
298571,1018,2016-10-11,Withdrawal,Remittance to Another Bank,1614,32433.90,Household ,UniCredit Bank,21977925
332624,1132,2016-10-11,Withdrawal,Withdrawal in cash,7500,65972.40,,,
330316,1126,2016-10-11,Withdrawal,Remittance to Another Bank,2791,27053.20,Household ,Hypotecni bank,12984758
685866,2342,2016-10-11,Withdrawal,Withdrawal in cash,630,19200.40,,,
265388,907,2016-10-11,Credit,Electronic funds transfer,3178,26972.40,,J&T Bank ,90560471
834756,2841,2016-10-11,Credit,Credit in cash ,9010,31814.80,,,
837254,2849,2016-10-11,Credit,Electronic funds transfer,6677,7577.00,Old-age Pension,Kameron bank,15285545
1069862,3654,2016-10-11,Withdrawal,Withdrawal in cash,16600,37366.70,,,
726049,2484,2016-10-11,Withdrawal,Remittance to Another Bank,1390,30070.70, ,Bank Creditas,72945260
703194,2410,2016-10-11,Credit,Electronic funds transfer,6105,29825.00,Old-age Pension,Hypotecni bank,71350979
1583886,5385,2016-10-11,Withdrawal,Withdrawal in cash,6600,42966.10,,,
1583611,5385,2016-10-11,Credit,Electronic funds transfer,14936,49566.10,,Air Bank ,21876913
1584349,5387,2016-10-11,Credit,Credit in cash ,10051,10451.00,,,
1599211,5428,2016-10-11,Withdrawal,Withdrawal in cash,12500,38962.00,,,
858909,2926,2016-10-11,Withdrawal,Withdrawal in cash,3400,31968.50,,,
560980,1909,2016-10-11,Withdrawal,Remittance to Another Bank,43,19770.70,Household ,Kameron bank,56638652
815822,2779,2016-10-11,Credit,Credit in cash ,17308,55838.80,,,
1029181,3514,2016-10-11,Withdrawal,Withdrawal in cash,1380,17192.20,,,
1028658,3513,2016-10-11,Withdrawal,Remittance to Another Bank,2185,35734.30, ,Air Bank ,20442784
171822,576,2016-10-11,Credit,Electronic funds transfer,6207,23491.90,Old-age Pension,Air Bank ,30300313
168363,563,2016-10-11,Credit,Credit in cash ,9368,32088.50,,,
377344,1285,2016-10-11,Withdrawal,Remittance to Another Bank,7213,51515.40,Household ,Air Bank ,21816671
377272,1285,2016-10-11,Credit,Credit in cash ,19039,58728.40,,,
161873,541,2016-10-11,Withdrawal,Withdrawal in cash,10300,30569.50,,,
165830,555,2016-10-11,Credit,Credit in cash ,22668,67957.90,,,
999455,3413,2016-10-11,Credit,Credit in cash ,7481,31278.90,,,
999917,3413,2016-10-11,Withdrawal,Withdrawal in cash,3700,27578.90,,,
71298,238,2016-10-11,Credit,Electronic funds transfer,3351,7202.00,,PPF Bank,50988632
81787,274,2016-10-11,Credit,Credit in cash ,20398,44836.70,,,
59026,197,2016-10-11,Withdrawal,Remittance to Another Bank,9454,49105.60,Household ,Trinity Bank,67286312
113886,385,2016-10-11,Credit,Electronic funds transfer,3469,20430.70,,PPF Bank,60511863
66930,222,2016-10-11,Withdrawal,Withdrawal in cash,24900,46879.30,,,
913195,3113,2016-10-11,Credit,Credit in cash ,38014,51714.00,,,
522187,1782,2016-10-11,Withdrawal,Remittance to Another Bank,3231,29679.00,Household ,Trinity Bank,99716561
470654,1603,2016-10-11,Credit,Credit in cash ,7611,33068.30,,,
498471,1699,2016-10-11,Withdrawal,Remittance to Another Bank,3463,21262.60,Household ,PPF Bank,62475007
700215,2396,2016-10-11,Withdrawal,Remittance to Another Bank,2548,20572.90,Household ,Kameron bank,75456380
767160,2620,2016-10-11,Credit,Credit in cash ,5783,30834.60,,,
621862,2122,2016-10-11,Withdrawal,Remittance to Another Bank,7663,52484.70,Household ,Max bank,7883274
1879398,6363,2016-10-11,Credit,Credit in cash ,11720,38382.80,,,
3123006,10364,2016-10-11,Withdrawal,Remittance to Another Bank,6262,40250.70,Household ,Trinity Bank,67477196
903243,3078,2016-10-11,Credit,Electronic funds transfer,3348,10244.00,,Bank Creditas,85435038
900599,3069,2016-10-11,Credit,Credit in cash ,23156,64810.90,,,
13892,47,2016-10-11,Credit,Electronic funds transfer,35257,79402.20,,Max bank,45187926
9616,34,2016-10-11,Credit,Electronic funds transfer,31845,32445.00,,Trinity Bank,2569228
887783,3028,2016-10-11,Credit,Electronic funds transfer,4214,4614.00,Old-age Pension,Moneta Money Bank,87715136
887184,3026,2016-10-11,Credit,Credit in cash ,20740,58648.20,,,
478262,1630,2016-10-11,Credit,Electronic funds transfer,5862,18486.00,Old-age Pension,Hypotecni bank,42275017
528033,1801,2016-10-11,Withdrawal,Withdrawal in cash,11200,31137.20,,,
1143212,3909,2016-10-11,Withdrawal,Withdrawal in cash,7200,37442.70,,,
1701172,5767,2016-10-11,Credit,Credit in cash ,8608,36886.60,,,
439189,1493,2016-10-11,Withdrawal,Remittance to Another Bank,51,17868.00, ,Moneta Money Bank,85806101
233186,793,2016-10-11,Withdrawal,Remittance to Another Bank,851,18781.10,,Air Bank ,95059883
1050336,3593,2016-10-11,Withdrawal,Remittance to Another Bank,4524,31967.30,Household ,Max bank,49978005
2809963,9307,2016-10-11,Credit,Credit in cash ,32383,61240.90,,,
2789141,9236,2016-10-11,Credit,Credit in cash ,11906,28473.90,,,
324140,1107,2016-10-11,Credit,Electronic funds transfer,6390,13600.00,Old-age Pension,Czech export bank,72903412
284282,977,2016-10-11,Credit,Credit in cash ,14041,46661.80,,,
796083,2712,2016-10-11,Credit,Electronic funds transfer,6604,30304.60,Old-age Pension,Air Bank ,16008741
720276,2467,2016-10-11,Credit,Credit in cash ,22753,70432.70,,,
756407,2581,2016-10-11,Withdrawal,Withdrawal in cash,5280,32794.30,,,
759677,2592,2016-10-11,Credit,Credit in cash ,11759,28952.30,,,
738624,2523,2016-10-11,Withdrawal,Remittance to Another Bank,41,30097.50,Insurance Payment,Raiffeisen bank,57632476
844648,2876,2016-10-11,Withdrawal,Remittance to Another Bank,5231,52368.80,Household ,PPF Bank,30939269
840847,2862,2016-10-11,Withdrawal,Withdrawal in cash,3700,67639.20,,,
840729,2862,2016-10-11,Withdrawal,Remittance to Another Bank,5728,61911.20, ,J&T Bank ,24443286
889902,3035,2016-10-11,Credit,Electronic funds transfer,46312,81902.90,,Trinity Bank,68641763
926004,3157,2016-10-11,Credit,Electronic funds transfer,6273,12964.50,Old-age Pension,Trinity Bank,36065280
850176,2896,2016-10-11,Credit,Electronic funds transfer,3221,17474.20,,Fio bank ,36761188
850248,2896,2016-10-11,Withdrawal,Remittance to Another Bank,1852,15622.20,Household ,Czech export bank,14075744
506846,1731,2016-10-11,Credit,Electronic funds transfer,4758,22359.80,Old-age Pension,Moneta Money Bank,89825009
506532,1730,2016-10-11,Withdrawal,Remittance to Another Bank,1978,27125.90,Household ,Hypotecni bank,42885518
507140,1731,2016-10-11,Withdrawal,Withdrawal in cash,800,21559.80,,,
846803,2884,2016-10-11,Credit,Credit in cash ,5810,28348.00,,,
849802,2895,2016-10-11,Withdrawal,Remittance to Another Bank,5598,34674.30,Household ,J&T Bank ,10887700
415160,1410,2016-10-11,Credit,Credit in cash ,2800,24148.20,,,
419359,1422,2016-10-11,Withdrawal,Remittance to Another Bank,2655,29413.00,Household ,Max bank,24991828
204973,697,2016-10-11,Credit,Credit in cash ,22067,55102.30,,,
252654,866,2016-10-11,Credit,Credit in cash ,12644,42842.70,,,
251906,863,2016-10-11,Withdrawal,Remittance to Another Bank,6087,100288.20,Household ,J&T Bank ,35133409
192178,652,2016-10-11,Withdrawal,Remittance to Another Bank,7591,38366.20,Household ,Air Bank ,56959491
193795,657,2016-10-11,Credit,Credit in cash ,4393,26048.50,,,
202003,686,2016-10-11,Withdrawal,Remittance to Another Bank,983,36131.50,Insurance Payment,Kameron bank,65920859
3402746,11295,2016-10-11,Withdrawal,Withdrawal in cash,6600,41226.20,Household ,,0
3394156,11265,2016-10-11,Credit,Credit in cash ,3400,24801.70,,,
958762,3267,2016-10-11,Credit,Credit in cash ,12298,41927.90,,,
1011169,3456,2016-10-11,Credit,Electronic funds transfer,6443,13204.70,Old-age Pension,J&T Bank ,24810451
1122117,3834,2016-10-11,Withdrawal,Remittance to Another Bank,375,18590.10, ,Air Bank ,63132923
101468,346,2016-10-11,Withdrawal,Remittance to Another Bank,7875,30635.90,Household ,Raiffeisen bank,13685655
184691,627,2016-10-11,Credit,Credit in cash ,22349,58419.90,,,
183446,624,2016-10-11,Credit,Credit in cash ,900,900.00,,,
550095,1874,2016-10-11,Credit,Electronic funds transfer,3151,18300.10,,Air Bank ,74529486
607592,2068,2016-10-11,Withdrawal,Remittance to Another Bank,1047,27138.40,Insurance Payment,Czech export bank,17151004
605265,2061,2016-10-11,Credit,Credit in cash ,4004,33381.50,,,
608217,2070,2016-10-11,Withdrawal,Remittance to Another Bank,8092,19540.10,Household ,Fio bank ,36406797
712842,2436,2016-10-11,Credit,Credit in cash ,8540,36772.90,,,
491823,1678,2016-10-11,Credit,Credit in cash ,23116,65476.50,,,
518391,1771,2016-10-11,Credit,Credit in cash ,4579,22256.30,,,
518463,1771,2016-10-11,Withdrawal,Remittance to Another Bank,3052,19204.30,Household ,Moneta Money Bank,38500511
733776,2508,2016-10-10,Withdrawal,Remittance to Another Bank,2193,21249.70,Household ,Moneta Money Bank,89408212
655426,2241,2016-10-10,Withdrawal,Remittance to Another Bank,455,26939.10, ,Raiffeisen bank,37085980
695730,2379,2016-10-10,Credit,Credit in cash ,5072,28209.30,,,
2356790,7774,2016-10-10,Credit,Credit in cash ,19736,45568.30,,,
961941,3277,2016-10-10,Withdrawal,Withdrawal in cash,14200,36321.50,,,
1754172,5952,2016-10-10,Credit,Electronic funds transfer,35312,66129.90,,Air Bank ,78708076
26127,86,2016-10-10,Withdrawal,Remittance to Another Bank,1002,16258.90,,Hypotecni bank,36292475
37965,123,2016-10-10,Withdrawal,Remittance to Another Bank,3016,21873.60,Household ,Raiffeisen bank,97764080
40994,135,2016-10-10,Credit,Credit in cash ,4451,32929.40,,,
894582,3050,2016-10-10,Withdrawal,Withdrawal in cash,8300,67920.90,,,0
555310,1891,2016-10-10,Credit,Electronic funds transfer,3756,30329.80,,Kameron bank,55015951
641218,2189,2016-10-10,Withdrawal,Remittance to Another Bank,2803,39326.20,Insurance Payment,Kameron bank,32410866
472866,1610,2016-10-10,Credit,Credit in cash ,24373,71512.60,,,
1108027,3785,2016-10-10,Credit,Credit in cash ,23842,64945.70,,,
1166975,3999,2016-10-10,Withdrawal,Remittance to Another Bank,563,29707.40,Insurance Payment,Raiffeisen bank,77352034
299060,1019,2016-10-10,Withdrawal,Remittance to Another Bank,8127,44322.00,Household ,Hypotecni bank,75165712
3235507,10738,2016-10-10,Withdrawal,Remittance to Another Bank,8042,3190.80, ,J&T Bank ,41088736
175007,588,2016-10-10,Withdrawal,Withdrawal in cash,1800,26649.00,,,
343688,1166,2016-10-10,Credit,Electronic funds transfer,18631,54643.50,,Moneta Money Bank,41146189
136158,456,2016-10-10,Withdrawal,Withdrawal in cash,43800,62949.10,,,
135824,456,2016-10-10,Credit,Electronic funds transfer,47831,106749.10,,Kameron bank,95670407
673934,2302,2016-10-10,Credit,Credit in cash ,3500,16372.60,,,
775978,2647,2016-10-10,Credit,Credit in cash ,12015,37832.80,,,
776568,2648,2016-10-10,Withdrawal,Withdrawal in cash,8000,28044.80,,,
773066,2639,2016-10-10,Withdrawal,Remittance to Another Bank,8633,40250.40,Household ,UniCredit Bank,93859052
571559,1944,2016-10-10,Withdrawal,Withdrawal in cash,10300,35182.90,,,
571266,1944,2016-10-10,Credit,Credit in cash ,17980,45482.90,,,
534841,1822,2016-10-10,Credit,Electronic funds transfer,5210,28559.20,Old-age Pension,Bank Creditas,11734843
535029,1822,2016-10-10,Withdrawal,Withdrawal in cash,2720,25839.20,,,
782080,2666,2016-10-10,Withdrawal,Remittance to Another Bank,647,16282.30,Household ,Max bank,53003144
777692,2651,2016-10-10,Withdrawal,Remittance to Another Bank,10862,25269.90,Household ,PPF Bank,13021684
347746,1179,2016-10-10,Withdrawal,Withdrawal in cash,1040,16109.00,,,
1218811,4171,2016-10-10,Withdrawal,Withdrawal in cash,11100,35033.60,,,
968623,3302,2016-10-10,Credit,Electronic funds transfer,3008,24656.40,,J&T Bank ,24482953
785272,2676,2016-10-10,Withdrawal,Remittance to Another Bank,1510,28619.30,Household ,Czech export bank,32712727
3314778,11013,2016-10-10,Withdrawal,Remittance to Another Bank,756,58266.80,Household ,J&T Bank ,27690512
1033771,3535,2016-10-10,Credit,Electronic funds transfer,3197,4297.00,,J&T Bank ,89602392
2895614,9591,2016-10-10,Withdrawal,Remittance to Another Bank,4146,64891.90,Household ,Fio bank ,26528680
129166,433,2016-10-10,Credit,Credit in cash ,400,24600.00,,,
146788,492,2016-10-10,Credit,Credit in cash ,500,500.00,,,
152267,510,2016-10-10,Credit,Credit in cash ,20852,62866.30,,,
222467,757,2016-10-10,Credit,Credit in cash ,7748,35068.10,,,
122324,411,2016-10-10,Withdrawal,Remittance to Another Bank,8499,25074.00,Household ,Fio bank ,15704101
577588,1966,2016-10-10,Withdrawal,Withdrawal in cash,13500,40347.90,,,
636668,2175,2016-10-10,Credit,Credit in cash ,34596,62242.60,,,
637345,2176,2016-10-10,Withdrawal,Remittance to Another Bank,5135,43316.20, ,Trinity Bank,57953965
740286,2527,2016-10-10,Withdrawal,Withdrawal in cash,61200,52397.30,,,
2910613,9640,2016-10-10,Withdrawal,Remittance to Another Bank,4087,18757.20, ,Moneta Money Bank,37369465
544199,1851,2016-10-10,Credit,Credit in cash ,6236,33421.80,,,
1262863,4318,2016-10-10,Withdrawal,Withdrawal in cash,27900,49238.00,,,
749336,2555,2016-10-10,Credit,Credit in cash ,19022,54396.50,,,
828936,2823,2016-10-10,Withdrawal,Remittance to Another Bank,2210,15804.20,,Moneta Money Bank,22294932
833690,2838,2016-10-10,Withdrawal,Withdrawal in cash,7900,29404.70,,,
789779,2694,2016-10-10,Credit,Credit in cash ,17585,49169.20,,,
792476,2701,2016-10-10,Credit,Credit in cash ,9376,35823.10,,,
793790,2705,2016-10-10,Credit,Electronic funds transfer,15649,52164.40,,Fio bank ,34823769
1136612,3883,2016-10-10,Withdrawal,Withdrawal in cash,1600,26616.10,,,
294634,1006,2016-10-10,Withdrawal,Remittance to Another Bank,2008,28110.70, ,Trinity Bank,8671278
330741,1127,2016-10-10,Withdrawal,Remittance to Another Bank,6260,58855.00,Household ,Hypotecni bank,43852061
685865,2342,2016-10-10,Withdrawal,Withdrawal in cash,180,19830.40,,,
259829,890,2016-10-10,Withdrawal,Remittance to Another Bank,3136,31009.10,Household ,Trinity Bank,66783034
258666,886,2016-10-10,Credit,Credit in cash ,18469,58665.40,,,
256859,882,2016-10-10,Credit,Credit in cash ,11587,41615.80,,,
1101132,3760,2016-10-10,Withdrawal,Withdrawal in cash,24100,54554.40,,,
764837,2613,2016-10-10,Credit,Electronic funds transfer,4985,5285.00,Old-age Pension,Kameron bank,88827883
1069572,3654,2016-10-10,Credit,Credit in cash ,19930,53966.70,,,
